Name,Latitude,Longitude
"ban sa teng",6.386698,101.501008
"bullawa creek",-30.316667,149.983333
"taegodong",38.4588889,126.0977778
"raffolding",48.35,12.383333
"dayya",61.95,133.616667
"grabowez",50.821317,23.549568
"nekoci",42.535278,20.903889
"doudoun",14.3166667,21.1333333
"jatunmocco",-15.3802778,-71.6369444
"pir bakhsh",26.126111,60.710833
"chumsaeng",15.891515,100.307946
"yucuruche",-4.6333333,-73.4833333
"gunungwalanda",-7.001111,107.439444
"kanyalakata",-8.1,31.4833333
"hast",11.016667,38.783333
"spencer corner",41.2758333,-74.9066667
"mwene-tshaji",-7.683333,23.033333
"los belmontes",38.266667,-2.25
"goresnitsa",58.312758,32.690669
"shitadami",34.1275,133.0225
"patio bonilo",6.489833,-75.541903
"maslyanskoye",56.0828,63.9388
"tegelhof",54.366667,13.4
"ban phai hua chorakhe",14.10075,100.201472
"jessore",23.1666667,89.2166667
"tutane",-23.1711111,32.2161111
"rokytnice v orlickych horach",50.163802,16.464463
"boujediane",35.107825,-5.782012
"karttipera",62.033333,23.266667
"waibilge",-6.35,144.9166667
"pihla",58.9797222,22.5383333
"kritzenast",49.366667,12.633333
"kvache",53.25,26.5666667
"sukie",-8.05,26.25
"ponju",0.5969,120.0631
"sengkotan",-8.4367,115.0482
"ban nong kradat",17.116667,100.8
"zhmakin",51.7744,35.6088
"phumi damnak praphleak",10.8166667,104.7666667
"qujiang jieban",34.193161,108.988248
"salah od din kala-ye `olya",36.562705,51.834263
"zungusi",-13.8833333,33.0333333
"selhaven",26.9269444,-80.0888889
"zaharesti",45.033333,24.883333
"tisa`in",32.0333333,45.9666667
"qasr bin ansar",31.0166667,45.6333333
"cochangasta",-29.414221,-66.890354
"belyy les",53.946,38.2604
"altenahr",50.516667,7.0
"mpesiem",6.2333333,-2.2
"chichte",31.664807,-9.560176
"haqwala",31.540111,71.384815
"corbii",44.983333,24.483333
"balto-ivanovka",54.3467,55.0574
"la canaria",22.5333333,-80.95
"straut",39.4433333,-90.7058333
"silent meadow",42.0116667,-88.4236111
"camorone",45.8,9.6
"basti miran shah",29.206552,70.887795
"karijarve",58.3036111,26.3916667
"hungmegi",37.3753,129.1256
"ust-bartaga",56.05669,57.272395
"vignevieille",43.004795,2.524208
"heddeh",31.3928,48.7161
"pankengting",26.561389,118.778056
"tampo satu",-7.7964,111.473
"darasun",51.659398,113.975147
"eonnamri",37.286944,127.134722
"leysdown-on-sea",51.4,0.916667
"tersyukskoye",56.283333,64.816667
"gwammadaji",9.783333,9.883333
"kai-taw",23.9,97.8333333
"north clove",41.7002778,-73.6669444
"kishalmidulo",47.1,20.15
"tibbi lakhewali",30.377168,70.990642
"ivel",36.240966,53.678315
"ban phra muang",7.233333,99.35
"chaka",32.144108,61.655544
"mechtat dahmane el aid",35.9252778,4.5933333
"ostraby",57.8,14.766667
"mizgguimmat",30.985439,-7.817317
"ndrame",15.1833333,-15.5666667
"dekshari",57.4638,28.0939
"les montclards",48.058601,3.660183
"rabazah",35.2894444,43.8858333
"koolimae",59.6102778,26.0205556
"shiyanov",49.876065,38.850059
"saltangara",62.1166667,-6.7166667
"genitantsy",55.3333333,24.8833333
"san mateo cajonos",17.15,-96.216667
"qabran",33.884698,73.21116
"novy saldorf",48.831952,16.065286
"quinh van",19.2,105.7
"khleborobnyy",52.216667,84.616667
"suwaida",23.6333333,56.8
"khutor bolshaya gubshchina",49.716628,35.577588
"silabu",-2.75,100.0
"zinabayya",32.2666667,45.9666667
"kas'yanovka",52.716667,77.9
"tet",47.519225,17.50802
"montgru-saint-hilaire",49.189877,3.327622
"ajvali",41.3833333,25.75
"szabadsagter",47.783333,18.75
"stratjarn",60.566667,15.483333
"manuel cubindama",-9.253913,15.977513
"brabishbu",35.6166667,36.0
"medvezhenka",56.766667,77.95
"khimleskhoza",58.75,42.683333
"amphu sao-hai",14.550834,100.844361
"charles river station",42.2622222,-71.2630556
"oghwrughelli",5.598177,5.907666
"picungkembang",-7.6076,108.108
"sham kahre",33.840262,70.521682
"new chiri",-9.4333333,159.8166667
"aukkolevo",59.469619,29.784262
"dshanka",41.55,25.6666667
"pinangjajar",-7.1839,106.8373
"kalayi-padshakhi",34.893511,68.731312
"tiyak",31.589467,50.373063
"ratyshchi",49.835433,25.308349
"huapiyao",50.7,126.75
"kampong batu bungor",5.7,100.916667
"urakhch",55.495421,50.440364
"trimbak",19.933333,73.55
"daliangzhai",30.365275,107.104682
"bavenstedt",52.183333,9.983333
"wurohezo",12.405571,4.220149
"ambanwa",-17.4833333,24.9
"ban xoua",19.3,103.1
"katliwala",30.9875,71.095833
"bailuoluoping",29.218423,102.677481
"apajatuba",-2.616667,-43.8
"labu kananga",-8.1391,117.7714
"`ezbet abu `iraqi",30.2833333,32.35
"bopapur",17.516944,78.573333
"pladju",-2.983333,104.833333
"kondonsum",10.205498,12.246814
"kwana dorawa",11.396576,6.436799
"pungling",24.4333333,97.5
"negoreny",47.966111,27.7
"grafendorf bei hartberg",47.35,16.0
"cantel wetan",-7.418611,111.020556
"garun doile",12.89696,9.768796
"weipochen",38.025278,115.172222
"napasar",27.966667,73.55
"an na`bub",13.9033333,45.8536111
"aqa daka pir",37.147378,49.600009
"hobsovice",50.270356,14.162493
"alaupisalu",-4.4007,120.3056
"estancia caisa",-20.35,-66.6
"sukaxhi katund",41.885,19.835
"hoiaiyo",-6.5,144.9333333
"baona",25.2833333,89.1166667
"chatelet-s-sormonne",49.827306,4.52092
"lutkenloh",52.45,8.583333
"10 ramadan city",30.3,31.75
"tianjia citang",29.223257,111.317562
"oltukhova",57.364614,41.676215
"capenhurst",53.25,-2.95
"khavertovo",54.2818,39.2077
"saint-philippe ii",-21.6166667,166.2333333
"eastchester",40.8883333,-73.8286111
"banda baherchar",23.8166667,90.8833333
"memacha",10.033333,38.85
"atatlyk",38.7038889,63.9558333
"qiaodunzhen",27.461323,120.293893
"mejer",21.8833333,-78.1666667
"tjinampak",-7.7317,108.2951
"karangai",32.413889,70.04
"staro cajle",41.8030556,20.9425
"altay suma",45.8,92.2833333
"estancia cancha pampa",-19.285,-65.2083333
"ban houayhom",19.874167,104.179722
"taway",14.2833333,8.9166667
"djibri",13.9833333,13.0666667
"yacochito",25.533333,-108.1
"tayangshu",49.75,124.566667
"gargnano",45.683333,10.666667
"anokwaa",5.5,-0.6
"rumengkor",1.3844,124.904
"ahl maader el kebir",29.760716,-9.656111
"motovskiy",69.116667,31.8
"matyshki",55.1,23.4
"leswika",-24.583333,29.466667
"kuntzutouching",46.645833,126.381111
"chungkengtsun",22.5,120.3666667
"aubert",42.731045,0.777995
"gidan masoy",13.6333333,7.45
"mittelste heide",53.3,8.416667
"basti tilur",30.08898,70.474614
"loumsi",4.8591667,9.8008333
"fdar el-fauqa",34.1333333,35.7
"sangareddipet",17.629444,78.091667
"bareng kidul",-7.702222,110.606389
"gorno dobrenoec",41.5086111,20.8883333
"hakini",33.37706,64.31661
"pugangan lor",-7.558333,109.305556
"kadonkani",15.8166667,95.2166667
"nerquis",53.133333,-3.15
"miaotzukou",30.283333,104.583333
"pundong dua",-7.1346,111.6743
"thomasfelde",54.215342,22.187746
"steinerne kreuz",51.633333,7.116667
"husvallsgolen",61.5,13.066667
"togit",0.7456,124.609
"cuautempam",18.416667,-97.85
"wat kanseng sam",11.7833333,104.3666667
"grooms",39.0202778,-83.2752778
"mikoszki",52.150001,16.672613
"murronpera",63.75,26.033333
"moltsia",61.466667,24.416667
"al minshat al kubra",30.5758333,31.2575
"dealul",46.4,25.3
"sabershausen",50.116667,7.416667
"kerbshorst",54.108101,19.361775
"turmat jarmiyah",31.34,46.5702778
"yingerabay",-26.433333,148.65
"akultsevo",57.247846,41.067986
"razgah",36.375,45.1486111
"chak one hundred twenty-four-fifteen l",30.395233,72.385261
"t'ik'sha",11.233333,39.333333
"mire",31.844644,101.494012
"hartenricht",49.3,12.033333
"quiligdon",11.7407,122.0568
"gruzy",53.534542,21.971719
"kadzhenkin",47.5075,43.804444
"kerben",50.316667,7.366667
"kolkulk",39.066667,43.783333
"pijitan",-7.8543,113.0916
"dansaya",9.2955556,-13.0416667
"lungehave",55.042485,10.907568
"dirki",19.0033333,12.9033333
"nawanagaraya",7.8833333,81.0
"gachpur",22.9,91.1666667
"palsa",24.5,88.75
"taman sri limau",5.415086,100.552442
"villares de yeltes",40.865939,-6.413
"pario mahr",24.744172,68.446861
"bab-i-shami",29.49536,57.141156
"eala",0.066667,18.283333
"jaunzvardes muiza",56.5333333,22.7166667
"jangraygh",34.063186,68.011803
"borzykow",50.333333,18.833333
"bacagan",17.933056,121.899722
"gornja cagosta",43.4222222,18.6963889
"stircii de sus",44.666667,24.85
"ban thong khi kai nhai",14.766667,105.783333
"dobrosevci",42.651111,20.9375
"tomas garrido",15.9,-93.211111
"arustan",44.166667,80.15
"shandasta",46.3437,43.889
"mujanggol",36.3272,129.2099
"marijan",40.5705556,20.4858333
"phulia",25.816667,74.95
"veransehir",40.197922,39.797368
"sabananueva",9.033333,-75.85
"hekengtang",28.19709,119.083252
"uhkirhi",6.266667,5.75
"gangelt",50.983333,6.0
"muang bac",15.633333,107.566667
"vaidei",45.866667,23.3
"sergiya gory",55.9837,42.1075
"kebimen",-7.329167,110.434444
"risti",58.8,25.75
"chaghori post",31.333357,65.892631
"caijiabu",26.348333,111.591111
"falandbo",60.333333,17.816667
"kuchkokozay",31.03964,66.03379
"uynehchi",36.5805,46.3657
"pekalichi",52.8833333,29.4666667
"paso real de cua",13.3666667,-85.6833333
"kulanak",41.3577778,75.5097222
"mrabeih",34.366031,-5.355256
"mupenqiu",30.238934,107.063662
"clarendon hot springs",43.5594444,-114.4141667
"berisane",43.242222,21.547222
"deh-e chahar rah-e soleyman",30.983333,50.3
"tchamae",10.4666667,13.7166667
"sotsialisticheskiy gorod",67.933333,32.9
"anerveen",52.630986,6.655327
"shalimar-nine",33.7016,73.0229
"banjar kajakangin",-8.0746,115.1926
"west tinmouth",43.4188889,-73.1197222
"ban kengkaxa",15.75,106.366667
"bojongtugu satu",-6.16,107.286111
"tokwana",-30.657728,28.335129
"chefe puiamuene",-15.0194444,36.5222222
"oumiao zhen",31.861193,112.167831
"bidori",39.5744444,127.54
"hemisaeb",15.5,36.3
"kundassan",5.9824,116.5712
"ez zimaliya",32.50238,35.601562
"utumuira",-13.1136111,35.3680556
"budayyir",31.55,47.1833333
"milomwe",-13.5333333,28.6166667
"muraya",58.465,23.2291667
"jeruknyelap",-6.961389,106.901667
"ab sardan-e `olya",31.044997,50.979862
"ban khok makha",14.55,102.666667
"hubice",48.1,17.4
"domjuy",34.450556,67.176111
"rupancay",-2.9666667,-78.8166667
"zakila",3.85,23.65
"ngindahan",-6.9528,111.843
"ban bunghouana nua",17.15,104.966667
"shefek",39.790814,47.647109
"ulsda",53.158731,7.134528
"mahajanga",-15.7166667,46.3166667
"tipulo",11.2732,124.4226
"maloye yasnevo",57.25,41.833333
"sitio bernardino l. dias",-25.845193,-49.95029
"diminasse",45.7,3.866667
"susimdae",36.166667,127.4
"stanton lacy",52.4,-2.75
"yaa-didimanga",-7.3666667,146.05
"kranggonanyar",-7.1622,112.1364
"kajanki",68.083333,23.6
"veryassko",57.719493,31.580278
"dingiri",4.9,16.3166667
"lyubovka pervaya",52.3862,40.6519
"shurskol",57.152252,39.289111
"kuske ask",34.570578,64.333367
"l'abergement-les-cuisery",46.577996,4.957469
"airampuycco",-15.6166667,-73.9166667
"eda glasbruksamhalle",59.916667,12.266667
"loma del zacate",15.05,-88.85
"damic",49.204779,13.659362
"gabovsk",52.6109,87.7522
"on lok village",2.4723,102.3829
"chubar-abdullovo",55.0897,52.8973
"bollund",55.868377,9.184407
"baniotenga",12.8666667,-2.7166667
"kampong kubang palas",6.316667,100.7
"tarif",23.7469444,57.6202778
"lesicovo",42.35,24.1166667
"tretower",51.883333,-3.183333
"misanqiao",32.414337,120.347269
"la veta pass",37.5930556,-105.2027778
"malik jalal khan kili",30.584892,66.522888
"yenotayevka",47.245594,47.02814
"seco mines",28.7472222,-100.4969444
"peinne",21.4833333,94.2
"irmi",40.1513889,19.6388889
"sandinafa",-2.25,136.983333
"sobangul",36.555,126.6507
"banjar jurangasri",-8.614,115.2228
"satbaia",20.633333,86.933333
"eskikonak",39.209051,42.871165
"sukwa",1.766667,20.933333
"alghuchak",34.178092,65.357346
"oberneuberg",47.166667,16.25
"peterhat",22.8,90.55
"buru'i",26.8112,62.6886
"piombino dese",45.608056,12.001667
"soltvadkert",46.578889,19.39389
"grosvenor",-25.433333,151.166667
"caoli",28.170868,114.426967
"yardere",39.782424,39.053901
"youngs creek",38.4766667,-86.4955556
"jalib nada",35.9666667,41.0
"ahmadabad-e rashti",31.334157,54.027387
"uraghai",-9.75,159.8833333
"ziraki sakharya",34.895454,61.750144
"mucukula",-0.9580556,31.3938889
"gargaraw",12.407411,9.527695
"siah kolahan",35.8882,51.0057
"hamid",11.95,39.6
"phumi chang hap",12.8333333,106.1833333
"garde savane",19.1833333,-71.95
"paso de chichul",18.883333,-91.166667
"asdif",30.409197,-7.434417
"mon-garni",50.633333,3.316667
"selagedang dua",-7.1858,107.1106
"onhminbauk",20.65,96.7666667
"serra do amuado",-27.1858,-49.7312
"tianhoutou",25.150278,117.525833
"karuizawamae",38.484419,141.178061
"fengtsun",27.844722,120.6575
"pudogol",36.3835,127.2135
"banshgari",23.7666667,90.7833333
"mechui",0.6166667,10.5166667
"ban huai kang talat",19.766834,100.122195
"konzayat",13.9833333,98.1833333
"barialai",-4.023333,119.595
"maas",-7.6,109.133333
"casas de jordan",38.609205,-0.908205
"uralo-klyuchi",56.0701,97.4598
"poite abajo",16.141667,-89.222222
"karyundong",35.793679,128.212928
"taifa amadou",13.4666667,-14.9
"mohammadabad-e katagi",27.839731,58.373786
"ban tut",19.233333,100.833333
"ma`qil",30.5516667,47.7972222
"stowbridge",52.65,0.383333
"dar frikat",35.319265,8.584733
"kyolsongdong",38.0186111,125.6877778
"los saisales",8.9916667,-70.5338889
"jaular",9.850131,-84.142913
"hillat dabak",16.18,32.5866667
"jiakonggouxia",40.351806,123.515083
"xikezhang",24.63466,103.208164
"man kawngwoi",23.5833333,98.3
"palampana",7.0833333,15.8833333
"tavylga",42.258611,86.857778
"sanguan tang",32.901922,107.305444
"pedongkelan",-6.116111,106.935556
"taureni",46.266667,25.25
"lamarou",-16.5833333,168.1666667
"djanbori",10.5166667,0.3166667
"sare dimba sounkarou",12.7166667,-15.0333333
"timaneboen",12.0319444,-1.5894444
"kholazi",37.446327,69.730667
"ouled nou",36.1669444,1.6241667
"dusun dua mopait",0.6929,124.2733
"vasterbacka",64.016667,20.1
"sankt veit im innkreise",48.216667,13.283333
"na-rua",-16.4833333,178.9666667
"kyzylasha",50.466667,58.366667
"tehuarichic",28.133333,-107.25
"phum bak dok",13.0666667,103.2333333
"popotte",19.0333333,-72.5833333
"chah bagh-i-bakhshi",34.459722,59.526111
"ruhehe",-2.4361111,30.0333333
"dompierre-sur-authie",50.303724,1.916943
"casa viejo",19.25,-70.15
"hacienda josehuango",-0.8333333,-78.6
"tommola",61.2,26.05
"masia de gargan",40.227847,-0.317637
"kiyicik",41.299905,41.252789
"ban la weng",6.285945,101.548667
"eromu-lakotelep",47.716667,19.683333
"shangtizigou",41.256402,121.067439
"hellala",65.8,24.15
"al batin",22.4702778,59.1066667
"bralici",43.6291667,16.6094444
"chen lan",19.566009,110.814113
"wulaotun",41.825309,123.854734
"abi-adi",13.560833,38.973889
"jinsetu",45.4,100.5666667
"azarhar oumeslitene",29.902739,-8.727062
"smadovita",44.466667,23.2
"gualdaya",14.1333333,-88.4166667
"paso horqueta",-23.088056,-57.394722
"selo-nikolayevo",58.266389,29.458611
"saraozu",40.5925,36.223889
"sher muhammad dawach",26.881944,67.786111
"quatre cocos",-20.2077778,57.7625
"chwailli",34.455833,126.475833
"jiahu xiang",24.710151,114.652884
"caermarthen",51.859167,-4.311667
"dar ech chafi",32.543002,-7.500313
"njoni",-5.4,39.7333333
"arenal de alvarez",17.133333,-100.45
"cochanhane",-23.5997222,34.9888889
"grigoniu",56.3211111,23.9316667
"proper dimaya",7.592222,123.318056
"dulba",68.833333,157.25
"girberan",39.426629,44.40617
"mesohuixtlahuac",17.1,-98.749722
"sowma`eh-ye bala",37.6095,47.4655
"sao joao do pau d'alho",-21.266667,-51.666667
"wenghe",-20.65,166.55
"zancarron",36.916667,-6.083333
"blandan",36.7911111,8.2058333
"guantaigou",41.580054,123.716536
"quenay",-43.212222,-73.681389
"gottrupelfeld",54.783333,9.316667
"luengbaro",5.124,97.295
"sunshine valley",36.8416667,-105.6583333
"karakarani",-15.9,-68.5833333
"ab-ol-abbas",31.546579,49.964708
"tambak bawang",3.0607,98.6179
"pireo",37.9613889,23.6388889
"aanaar",68.9,27.016667
"gagnewali",32.825368,71.737786
"shi`inzi",20.5591667,58.9313889
"lankojarvi",66.716667,24.333333
"sakundula",-14.6166667,24.3333333
"letkyi",24.2166667,94.7333333
"ta`eb kheyl",32.977046,67.778093
"kalanadzhar",34.570105,69.139214
"sempach",47.133584,8.192946
"cuna pipu",-27.029783,-55.032308
"beinwechaung",22.15,95.0666667
"sitio ivo bonacim",-23.1451,-50.1761
"xom met lung",10.5,104.766667
"al ghabsha",12.9,31.45
"niutachang",27.148056,107.922222
"liptak-tanya",46.533333,20.95
"gurban bulak",47.2666667,98.5333333
"najarwala",30.867872,70.984992
"yurkavozh",58.460435,55.452871
"yukarielekkuzu",41.489792,34.434903
"leboerang",0.916667,120.333333
"sitio recanto do xororo",-23.903803,-50.164002
"du lang",30.431111,51.153611
"patambar",29.75,60.283333
"baishikuai",23.934567,116.808359
"kiriketipotana",8.4,80.5833333
"ban boumvao",19.965556,101.264444
"abbas",10.156699,10.708292
"kapugapobil",-6.15,144.0166667
"bedarkarez",32.617948,65.74865
"doganovci",44.2352778,17.2933333
"pikakannu",57.8722222,27.2475
"malaya ruya",59.016667,28.133333
"ban nong-gnama",16.583333,105.216667
"sidi slimane",35.4666667,5.4666667
"tsekhanov",52.878352,20.618754
"ketterschwang",47.966667,10.7
"an hiep",10.2,105.916667
"uvernet",44.359745,6.628389
"estancia cuyu uma",-17.4,-66.8833333
"ar raqaqinah bi ash shawahin",26.3366667,31.775
"alubaren",13.7961111,-87.4688889
"ecrouves",48.679367,5.844334
"nindupur",23.4166667,90.8
"lalembu",-16.35,168.0666667
"temzlit",29.83124,-9.788104
"batu gong bazaar",1.366667,110.433333
"kulumri",42.1452778,20.1730556
"naghz darreh",37.261902,70.665937
"gereuth",50.133333,10.816667
"bengkajang",0.833333,109.483333
"cakirsayvan",40.71871,31.274778
"siachitema",-16.3333333,28.2833333
"sinekciler",37.974738,38.247691
"gollangolla",7.25,80.55
"catou",27.513889,117.5575
"hattian basti",29.427906,71.821085
"cot nganh",21.416667,105.866667
"dazhaiji",31.49178,120.907537
"ukkanjinae",38.3813889,125.3911111
"yaqu",35.930632,102.107276
"kamyshevatka",46.413159,37.956316
"goth bhirin",25.906587,67.496164
"alqazbegi",35.95,44.8333333
"dahejiang",26.116667,111.814722
"zirchang",28.493,53.8302
"douar ouled ben khada",35.2083333,0.2955556
"bir assas",34.623116,-5.681995
"subungni",36.317847,127.59948
"zhangmugen",21.674033,111.087905
"laval-saint-roman",44.298273,4.506809
"corlisheen",53.9652778,-7.99
"el audalla",0.7666667,43.6166667
"ar rumayliyah",34.05,35.8166667
"ban souay",19.86,104.4075
"shaw place",45.6458333,-110.4575
"kemiling",-5.392803,105.214647
"bugarrel",39.619344,-8.305676
"bunga sabua",12.516667,4.166667
"neidongcun",22.618262,112.014056
"dongzeng sanzu",34.298679,120.065801
"lipniku",59.1127778,27.3269444
"delacheu",47.098889,29.303056
"nycklebyn",58.7,11.983333
"paleki",30.908042,50.747279
"be-butu",7.6333333,16.4666667
"konia",11.65,3.3166667
"attelsdorf",49.75,10.633333
"nanzhangkou",41.140542,122.407633
"heishanhsien",41.689167,122.112778
"munkbacka",60.333333,22.45
"asakhigava",43.767778,142.370278
